id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,^fplAdv*xPts,^defAdv*xPts,^attAdv*xPts,^avgAdv*xPts,fplAdv_nxtGWs,defAdv_nxtGWs,attAdv_nxtGWs,#OfMatches_nxtGWs,tot_xPts,gw24Pts,gw25Pts,gw26Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
643,Max,Aarons,DEF,BOU,23,vv,"Aarons (DEF, vv)",1.6,0.0,0.9888,0.6042666666666667,0.6042666666666667,0.0,0.60427,-16,-16,0,3,2.9664,0,0,0,0,0.0,vv
81,Joe,Rothwell,MID,BOU,13,vv,"Rothwell (MID, vv)",1.2,0.0,0.7416,0.4532,0.0,0.5768,0.515,-16,0,-13,3,2.2248,0,0,0,0,0.0,vv
62,Jaidon,Anthony,MID,BOU,3,vv,"Anthony (MID, vv)",1.0,0.0,0.618,0.3776666666666666,0.0,0.4806666666666667,0.42917,-16,0,-13,3,1.854,0,0,0,0,0.0,vv
87,Hamed,Traorè,MID,BOU,3,vv,"Hamed Traorè (MID, vv)",1.0,0.0,0.618,0.3776666666666666,0.0,0.4806666666666667,0.42917,-16,0,-13,3,1.854,0,0,0,0,0.0,vv
607,Ionuț,Radu,GKP,BOU,2,vv,"Radu (GKP, vv)",1.0,0.0,0.618,0.3776666666666666,0.3776666666666666,0.0,0.37767,-16,-16,0,3,1.854,0,0,0,0,0.0,vv
75,Chris,Mepham,DEF,BOU,4,vv,"Mepham (DEF, vv)",0.7,0.0,0.4326,0.2643666666666666,0.2643666666666666,0.0,0.26437,-16,-16,0,3,1.2978,0,0,0,0,0.0,vv
67,Siriki,Dembélé,MID,BOU,0,?,"Siriki (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,0,-13,3,0.0,0,0,0,0,,?
68,Ryan,Fredericks,DEF,BOU,0,?,"Fredericks (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,-16,0,3,0.0,0,0,0,0,,?
71,Gavin,Kilkenny,MID,BOU,0,?,"Kilkenny (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,0,-13,3,0.0,0,0,0,0,,?
73,Jamal,Lowe,MID,BOU,0,?,"Lowe (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,0,-13,3,0.0,0,0,0,0,,?
74,Emiliano,Marcondes,MID,BOU,0,?,"Marcondes (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,0,-13,3,0.0,0,0,0,0,,?
79,Ben,Pearson,MID,BOU,0,?,"Pearson (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,0,-13,3,0.0,0,0,0,0,,?
80,Darren,Randolph,GKP,BOU,0,?,"Randolph (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,-16,0,3,0.0,0,0,0,0,,?
88,Mark,Travers,GKP,BOU,0,?,"Travers (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,-16,0,3,0.0,0,0,0,0,,?
619,Ben,Greenwood,DEF,BOU,0,?,"Greenwood (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,-16,0,3,0.0,0,0,0,0,,?
673,Tyler,Adams,MID,BOU,0,?,"Adams (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,0,-13,3,0.0,0,0,0,0,,?
799,Romain,Faivre,MID,BOU,0,?,"Faivre (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,0,-13,3,0.0,1,0,1,2,inf,^^^
802,Max,Kinsey-Wellings,DEF,BOU,0,?,"Kinsey-Wellings (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,-16,0,3,0.0,0,0,0,0,,?
804,Enes,Ünal,FWD,BOU,0,?,"Enes Ünal (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,0,-13,3,0.0,1,1,1,3,inf,^^^
63,Philip,Billing,MID,BOU,49,vvv,"Billing (MID, vvv)",2.5,-0.3,1.4304,0.8741333333333332,0.0,1.1125333333333334,0.99333,-16,0,-13,3,4.2912,0,0,0,0,0.0,vv
117,Ivan,Toney,FWD,BRE,20,vv,"Toney (FWD, vv)",6.7,6.7,6.7,9.305555555555555,0.0,8.561111111111112,8.93333,-11,0,-13,4,26.8,6,7,2,15,0.5597,v
258,Neal,Maupay,FWD,BRE,59,^,"Maupay (FWD, ^)",3.1,6.0,4.2078,5.844166666666666,0.0,5.3766333333333325,5.6104,-11,0,-13,4,16.8312,2,3,6,11,0.65355,~
101,Mark,Flekken,GKP,BRE,60,^^^,"Flekken (GKP, ^^^)",2.9,4.0,3.3202,4.611388888888889,3.3202,0.0,3.96579,-11,-18,0,4,13.2808,7,6,0,13,0.97886,~
109,Ben,Mee,DEF,BRE,31,vv,"Mee (DEF, vv)",2.6,3.0,2.7528,3.823333333333333,2.7528,0.0,3.28807,-11,-18,0,4,11.0112,6,1,1,8,0.72653,~
106,Mathias,Jensen,MID,BRE,69,v,"Jensen (MID, v)",4.1,2.7,3.5652,4.951666666666666,0.0,4.555533333333333,4.7536,-11,0,-13,4,14.2608,2,3,2,7,0.49086,v
98,Mikkel,Damsgaard,MID,BRE,16,v,"Damsgaard (MID, v)",1.6,2.3,1.8674,2.59361111111111,0.0,2.3861222222222223,2.48987,-11,0,-13,4,7.4696,0,2,4,6,0.80326,~
105,Vitaly,Janelt,MID,BRE,51,~,"Janelt (MID, ~)",2.3,2.0,2.1854,3.035277777777778,0.0,2.792455555555556,2.91387,-11,0,-13,4,8.7416,5,4,1,10,1.14396,~
114,Mads,Roerslev Rasmussen,DEF,BRE,30,v,"Roerslev (DEF, v)",1.7,2.0,1.8146,2.5202777777777774,1.8146,0.0,2.16744,-11,-18,0,4,7.2584,6,3,1,10,1.37771,~
107,Keane,Lewis-Potter,MID,BRE,39,v,"Lewis-Potter (MID, v)",2.4,1.7,2.1326,2.9619444444444447,0.0,2.724988888888889,2.84347,-11,0,-13,4,8.5304,1,2,5,8,0.93782,~
112,Ethan,Pinnock,DEF,BRE,53,v,"Pinnock (DEF, v)",2.4,1.0,1.8652,2.5905555555555555,1.8652,0.0,2.22788,-11,-18,0,4,7.4608,6,0,0,6,0.8042,~
96,Nathan,Collins,DEF,BRE,44,v,"Collins (DEF, v)",2.4,1.0,1.8652,2.5905555555555555,1.8652,0.0,2.22788,-11,-18,0,4,7.4608,8,0,0,8,1.07227,~
110,Christian,Nørgaard,MID,BRE,45,~,"Nørgaard (MID, ~)",2.2,1.0,1.7416,2.4188888888888886,0.0,2.225377777777778,2.32213,-11,0,-13,4,6.9664,9,4,2,15,2.15319,^^^
92,Shandon,Baptiste,MID,BRE,15,~,"Baptiste (MID, ~)",1.9,1.0,1.5562,2.161388888888889,0.0,1.9884777777777776,2.07493,-11,0,-13,4,6.2248,1,0,0,1,0.16065,vv
90,Kristoffer,Ajer,DEF,BRE,25,~,"Ajer (DEF, ~)",1.8,1.0,1.4944,2.075555555555556,1.4944,0.0,1.78498,-11,-18,0,4,5.9776,1,2,0,3,0.50187,v
508,Sergio,Reguilón,DEF,BRE,20,~,"Reguilón (DEF, ~)",1.8,0.7,1.3798,1.9163888888888887,1.3798,0.0,1.64809,-11,-18,0,4,5.5192,12,5,-1,16,2.89897,^^^
120,Yegor,Yarmoliuk,MID,BRE,16,~,"Yarmoliuk (MID, ~)",1.1,0.7,0.9472,1.3155555555555556,0.0,1.2103111111111111,1.26293,-11,0,-13,4,3.7888,1,0,0,1,0.26394,vv
99,Josh,Dasilva,MID,BRE,3,vv,"Dasilva (MID, vv)",1.0,0.7,0.8854,1.2297222222222222,0.0,1.1313444444444445,1.18053,-11,0,-13,4,3.5416,0,0,0,0,0.0,vv
108,Bryan,Mbeumo,MID,BRE,87,vv,"Mbeumo (MID, vv)",5.8,0.0,3.5844,4.9783333333333335,0.0,4.580066666666666,4.7792,-11,0,-13,4,14.3376,0,0,0,0,0.0,vv
115,Kevin,Schade,MID,BRE,19,vv,"Schade (MID, vv)",3.8,0.0,2.3484,3.2616666666666667,0.0,3.0007333333333333,3.1312,-11,0,-13,4,9.3936,0,0,0,0,0.0,vv
119,Yoane,Wissa,FWD,BRE,65,vv,"Wissa (FWD, vv)",3.4,0.0,2.1012,2.918333333333333,0.0,2.6848666666666663,2.8016,-11,0,-13,4,8.4048,0,2,5,7,0.83286,~
103,Rico,Henry,DEF,BRE,13,vv,"Henry (DEF, vv)",2.6,0.0,1.6068,2.2316666666666665,1.6068,0.0,1.91923,-11,-18,0,4,6.4272,0,0,0,0,0.0,vv
116,Thomas,Strakosha,GKP,BRE,4,vv,"Strakosha (GKP, vv)",2.0,0.0,1.236,1.7166666666666668,1.236,0.0,1.47633,-11,-18,0,4,4.944,0,0,0,0,0.0,vv
104,Aaron,Hickey,DEF,BRE,17,vv,"Hickey (DEF, vv)",1.9,0.0,1.1742,1.6308333333333334,1.1742,0.0,1.40252,-11,-18,0,4,4.6968,0,0,0,0,0.0,vv
701,Saman,Ghoddos,MID,BRE,21,vv,"Ghoddos (MID, vv)",1.5,0.0,0.927,1.2875,0.0,1.1845,1.236,-11,0,-13,4,3.708,0,2,0,2,0.53937,v
111,Frank,Onyeka,MID,BRE,20,vv,"Onyeka (MID, vv)",1.2,0.0,0.7416,1.03,0.0,0.9476,0.9888,-11,0,-13,4,2.9664,0,2,2,4,1.34844,~
620,Michael,Olakigbe,MID,BRE,8,vv,"Olakigbe (MID, vv)",1.0,0.0,0.618,0.8583333333333334,0.0,0.7896666666666667,0.824,-11,0,-13,4,2.472,0,0,0,0,0.0,vv
121,Mathias,Jorgensen,DEF,BRE,4,vv,"Zanka (DEF, vv)",1.0,0.0,0.618,0.8583333333333334,0.618,0.0,0.73817,-11,-18,0,4,2.472,0,2,-1,1,0.40453,v
744,Myles,Peart-Harris,MID,BRE,3,vv,"Peart-Harris (MID, vv)",1.0,0.0,0.618,0.8583333333333334,0.0,0.7896666666666667,0.824,-11,0,-13,4,2.472,0,0,0,0,0.0,vv
91,Ellery,Balcombe,GKP,BRE,0,?,"Balcombe (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-18,0,4,0.0,0,0,0,0,,?
93,Mads,Bech Sørensen,DEF,BRE,0,?,"Bech (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-18,0,4,0.0,0,0,0,0,,?
94,Mads,Bidstrup,MID,BRE,0,?,"Bidstrup (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,0,-13,4,0.0,0,0,0,0,,?
95,Sergi,Canós Tenés,MID,BRE,0,?,"Canós (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,0,-13,4,0.0,0,0,0,0,,?
97,Matthew,Cox,GKP,BRE,0,?,"Cox (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-18,0,4,0.0,0,0,0,0,,?
100,Halil,Dervişoğlu,FWD,BRE,0,?,"Dervişoğlu (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,0,-13,4,0.0,0,0,0,0,,?
102,Charlie,Goode,DEF,BRE,0,?,"Goode (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-18,0,4,0.0,0,0,0,0,,?
118,Ryan,Trevitt,MID,BRE,0,?,"Trevitt (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,0,-13,4,0.0,0,0,0,0,,?
684,Ethan,Brierley,MID,BRE,0,?,"Brierley (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,0,-13,4,0.0,0,0,0,0,,?
725,Ji-Soo,Kim,DEF,BRE,0,?,"Kim Ji-Soo (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-18,0,4,0.0,0,0,0,0,,?
733,Valintino,Adedokun,DEF,BRE,0,?,"Adedokun (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-18,0,4,0.0,0,0,0,0,,?
752,Vincent,Angelini,GKP,BRE,0,?,"Angelini (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-18,0,4,0.0,0,0,0,0,,?
789,Hákon,Valdimarsson,GKP,BRE,0,?,"Valdimarsson (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-18,0,4,0.0,0,0,0,0,,?
797,Benjamin,Fredrick,DEF,BRE,0,?,"Fredrick (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-18,0,4,0.0,0,0,0,0,,?
200,David Datro,Fofana,FWD,BUR,15,^^^,"D.D.Fofana (FWD, ^^^)",7.5,5.0,6.545,4.363333333333333,0.0,4.363333333333333,4.36333,-15,0,-15,3,19.635,2,2,2,6,0.30558,vv
805,Lorenz,Assignon,DEF,BUR,4,^^^,"Assignon (DEF, ^^^)",4.0,4.0,4.0,2.666666666666667,2.6666666666666665,0.0,2.66667,-15,-15,0,3,12.0,1,-1,1,1,0.08333,vv
594,Zeki,Amdouni,FWD,BUR,66,v,"Amdouni (FWD, v)",3.0,4.0,3.382,2.254666666666667,0.0,2.254666666666667,2.25467,-15,0,-15,3,10.146,2,1,1,4,0.39424,v
660,Wilson,Odobert,MID,BUR,47,^^,"Odobert (MID, ^^)",3.4,3.3,3.3618,2.2412,0.0,2.2412,2.2412,-15,0,-15,3,10.0854,2,2,2,6,0.59492,v
157,Ameen,Al-Dakhil,DEF,BUR,19,vv,"Al-Dakhil (DEF, vv)",1.5,3.0,2.073,1.382,1.382,0.0,1.382,-15,-15,0,3,6.219,0,0,0,0,0.0,vv
161,Josh,Brownhill,MID,BUR,56,~,"Brownhill (MID, ~)",2.5,2.0,2.309,1.5393333333333334,0.0,1.5393333333333334,1.53933,-15,0,-15,3,6.927,4,2,-2,4,0.57745,v
168,Lyle,Foster,FWD,BUR,52,~,"Foster (FWD, ~)",3.7,1.7,2.936,1.9573333333333327,0.0,1.9573333333333327,1.95733,-15,0,-15,3,8.808,0,0,0,0,0.0,vv
596,James,Trafford,GKP,BUR,62,~,"Trafford (GKP, ~)",2.7,1.7,2.318,1.5453333333333334,1.5453333333333332,0.0,1.54533,-15,-15,0,3,6.954,4,0,2,6,0.86281,~
170,Jóhann Berg,Gudmundsson,MID,BUR,29,v,"Gudmundsson (MID, v)",1.8,1.7,1.7618,1.1745333333333334,0.0,1.1745333333333334,1.17453,-15,0,-15,3,5.2854,0,1,2,3,0.5676,v
173,Dara,O'Shea,DEF,BUR,35,v,"O'Shea (DEF, v)",1.8,1.3,1.609,1.0726666666666669,1.0726666666666669,0.0,1.07267,-15,-15,0,3,4.827,6,0,1,7,1.45018,^
182,Victor,da Silva,DEF,BUR,30,v,"Vitinho (DEF, v)",1.8,1.3,1.609,1.0726666666666669,1.0726666666666669,0.0,1.07267,-15,-15,0,3,4.827,1,1,1,3,0.6215,~
475,Sander,Berge,MID,BUR,44,~,"Berge (MID, ~)",2.0,1.0,1.618,1.0786666666666669,0.0,1.0786666666666669,1.07867,-15,0,-15,3,4.854,2,2,2,6,1.23609,~
675,Aaron,Ramsey,MID,BUR,15,^^^,"A.Ramsey (MID, ^^^)",1.2,1.0,1.1236,0.7490666666666667,0.0,0.7490666666666667,0.74907,-15,0,-15,3,3.3708,2,1,0,3,0.89,~
806,Maxime,Esteve,DEF,BUR,1,^^^,"Estève (DEF, ^^^)",1.0,1.0,1.0,0.6666666666666667,0.6666666666666666,0.0,0.66667,-15,-15,0,3,3.0,1,1,0,2,0.66667,~
608,Jacob,Bruun Larsen,MID,BUR,32,~,"Bruun Larsen (MID, ~)",1.8,0.7,1.3798,0.9198666666666666,0.0,0.9198666666666666,0.91987,-15,0,-15,3,4.1394,1,1,0,2,0.48316,v
165,Josh,Cullen,MID,BUR,20,vv,"Cullen (MID, vv)",1.7,0.7,1.318,0.8786666666666667,0.0,0.8786666666666667,0.87867,-15,0,-15,3,3.954,0,0,1,1,0.25291,vv
694,Han-Noah,Massengo,MID,BUR,2,~,"Massengo (MID, ~)",1.0,0.7,0.8854,0.5902666666666666,0.0,0.5902666666666666,0.59027,-15,0,-15,3,2.6562,1,0,0,1,0.37648,vv
167,Hjalmar,Ekdal,DEF,BUR,5,vv,"Ekdal (DEF, vv)",0.8,0.7,0.7618,0.5078666666666667,0.5078666666666667,0.0,0.50787,-15,-15,0,3,2.2854,0,0,0,0,0.0,vv
706,Mike,Trésor,MID,BUR,18,vv,"M.Trésor (MID, vv)",1.3,0.3,0.918,0.612,0.0,0.612,0.612,-15,0,-15,3,2.754,0,0,0,0,0.0,vv
163,Jack,Cork,MID,BUR,2,vv,"Cork (MID, vv)",1.0,0.3,0.7326,0.4884,0.0,0.4884,0.4884,-15,0,-15,3,2.1978,0,0,1,1,0.455,v
176,Connor,Roberts,DEF,BUR,12,vv,"Roberts (DEF, vv)",0.9,0.3,0.6708,0.4472,0.4471999999999999,0.0,0.4472,-15,-15,0,3,2.0124,0,0,0,0,0.0,vv
184,Anass,Zaroury,MID,BUR,4,vv,"Zaroury (MID, vv)",0.7,0.3,0.5472,0.3648,0.0,0.3648,0.3648,-15,0,-15,3,1.6416,0,0,0,0,0.0,vv
605,Luca,Koleosho,MID,BUR,40,vv,"Koleosho (MID, vv)",2.7,0.0,1.6686,1.1124,0.0,1.1124,1.1124,-15,0,-15,3,5.0058,0,0,0,0,0.0,vv
177,Jay,Rodriguez,FWD,BUR,33,vv,"Rodriguez (FWD, vv)",2.5,0.0,1.545,1.03,0.0,1.03,1.03,-15,0,-15,3,4.635,0,1,1,2,0.4315,v
178,Charlie,Taylor,DEF,BUR,34,vv,"Taylor (DEF, vv)",2.1,0.0,1.2978,0.8652000000000001,0.8652,0.0,0.8652,-15,-15,0,3,3.8934,0,0,1,1,0.25684,vv
160,Jordan,Beyer,DEF,BUR,30,vv,"Beyer (DEF, vv)",2.0,0.0,1.236,0.824,0.8240000000000001,0.0,0.824,-15,-15,0,3,3.708,0,0,0,0,0.0,vv
159,Manuel Benson,Hedilazio,MID,BUR,4,vv,"Benson (MID, vv)",1.0,0.0,0.618,0.412,0.0,0.412,0.412,-15,0,-15,3,1.854,0,0,1,1,0.53937,v
174,Michael,Obafemi,FWD,BUR,2,vv,"Obafemi (FWD, vv)",1.0,0.0,0.618,0.412,0.0,0.412,0.412,-15,0,-15,3,1.854,0,0,0,0,0.0,vv
600,Nathan,Redmond,MID,BUR,11,vv,"Redmond (MID, vv)",0.9,0.0,0.5562,0.3708000000000001,0.0,0.3708000000000001,0.3708,-15,0,-15,3,1.6686,0,0,0,0,0.0,vv
674,Hannes,Delcroix,DEF,BUR,6,vv,"Delcroix (DEF, vv)",0.7,0.0,0.4326,0.2884,0.2884,0.0,0.2884,-15,-15,0,3,1.2978,1,0,0,1,0.77053,~
156,Enock,Agyei,MID,BUR,0,?,"Agyei (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,0,-15,3,0.0,0,0,0,0,,?
158,Samuel,Bastien,MID,BUR,0,?,"Bastien (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,0,-15,3,0.0,0,0,0,0,,?
162,Darko,Churlinov,MID,BUR,0,?,"Churlinov (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,0,-15,3,0.0,0,0,0,0,,?
164,Dara,Costelloe,MID,BUR,0,?,"Costelloe (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,0,-15,3,0.0,0,0,0,0,,?
166,CJ,Egan-Riley,DEF,BUR,0,?,"Egan-Riley (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-15,0,3,0.0,0,0,0,0,,?
169,Denis,Franchi,GKP,BUR,0,?,"Franchi (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-15,0,3,0.0,0,0,0,0,,?
171,Luke,McNally,DEF,BUR,0,?,"McNally (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-15,0,3,0.0,0,0,0,0,,?
172,Arijanet,Muric,GKP,BUR,0,?,"Muric (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-15,0,3,0.0,0,0,0,0,,?
175,Bailey,Peacock-Farrell,GKP,BUR,0,?,"Peacock-Farrell (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-15,0,3,0.0,0,0,0,0,,?
179,Bobby,Thomas,DEF,BUR,0,?,"Thomas (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-15,0,3,0.0,0,0,0,0,,?
180,Scott,Twine,MID,BUR,0,?,"Twine (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,0,-15,3,0.0,0,0,0,0,,?
181,Lawrence,Vigouroux,GKP,BUR,0,?,"Vigouroux (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-15,0,3,0.0,0,0,0,0,,?
183,Wout,Weghorst,FWD,BUR,0,?,"Weghorst (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,0,-15,3,0.0,0,0,0,0,,?
622,Owen,Dodgson,DEF,BUR,0,?,"Dodgson (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-15,0,3,0.0,0,0,0,0,,?
362,Cole,Palmer,MID,CHE,112,^,"Palmer (MID, ^)",5.6,6.7,6.0202,5.351288888888888,0.0,7.023566666666667,6.18743,-2,0,3,2,12.0404,10,2,0,12,0.99664,~
687,Đorđe,Petrović,GKP,CHE,28,vv,"Petrović (GKP, vv)",3.5,4.7,3.9584,3.518577777777778,3.518577777777778,0.0,3.51858,-2,-2,0,2,7.9168,3,2,0,5,0.63157,~
217,Thiago,Emiliano da Silva,DEF,CHE,64,^^^,"T.Silva (DEF, ^^^)",2.9,4.3,3.4348,3.053155555555556,3.053155555555556,0.0,3.05316,-2,-2,0,2,6.8696,2,0,0,2,0.29114,vv
216,Raheem,Sterling,MID,CHE,91,v,"Sterling (MID, v)",4.3,3.3,3.918,3.482666666666667,0.0,4.571,4.02683,-2,0,3,2,7.836,1,8,0,9,1.14855,~
126,Moisés,Caicedo Corozo,MID,CHE,39,^^^,"Caicedo (MID, ^^^)",1.9,2.7,2.2056,1.9605333333333328,0.0,2.5732,2.26687,-2,0,3,2,4.4112,2,1,0,3,0.68009,~
212,Christopher,Nkunku,FWD,CHE,17,v,"Nkunku (FWD, v)",3.4,2.3,2.9798,2.648711111111111,0.0,3.476433333333333,3.06257,-2,0,3,2,5.9596,1,1,0,2,0.33559,vv
197,Levi,Colwill,DEF,CHE,61,vv,"Colwill (DEF, vv)",3.0,2.3,2.7326,2.428977777777778,2.428977777777778,0.0,2.42898,-2,-2,0,2,5.4652,1,2,0,3,0.54893,v
202,Conor,Gallagher,MID,CHE,59,~,"Gallagher (MID, ~)",2.7,2.0,2.4326,2.162311111111111,0.0,2.838033333333333,2.50017,-2,0,3,2,4.8652,15,2,0,17,3.4942,^^^
196,Carney,Chukwuemeka,MID,CHE,12,vv,"Chukwuemeka (MID, vv)",2.4,2.0,2.2472,1.9975111111111108,0.0,2.621733333333333,2.30962,-2,0,3,2,4.4944,0,0,0,0,0.0,vv
210,Mykhailo,Mudryk,MID,CHE,59,^^,"Mudryk (MID, ^^)",3.1,1.7,2.5652,2.2801777777777774,0.0,2.992733333333333,2.63646,-2,0,3,2,5.1304,0,0,0,0,0.0,vv
199,Enzo,Fernández,MID,CHE,50,~,"Enzo (MID, ~)",2.5,1.7,2.1944,1.9505777777777773,0.0,2.5601333333333334,2.25536,-2,0,3,2,4.3888,8,2,0,10,2.27853,^^^
203,Malo,Gusto,DEF,CHE,39,vv,"Gusto (DEF, vv)",2.4,1.7,2.1326,1.8956444444444445,1.8956444444444445,0.0,1.89564,-2,-2,0,2,4.2652,6,2,0,8,1.87564,^^
611,Axel,Disasi,DEF,CHE,53,vvv,"Disasi (DEF, vvv)",2.5,0.7,1.8124,1.611022222222222,1.611022222222222,0.0,1.61102,-2,-2,0,2,3.6248,1,2,0,3,0.82763,~
208,Noni,Madueke,MID,CHE,23,vv,"Madueke (MID, vv)",2.1,0.7,1.5652,1.3912888888888888,0.0,1.8260666666666665,1.60868,-2,0,3,2,3.1304,1,0,0,1,0.31945,vv
716,Alfie,Gilchrist,DEF,CHE,4,~,"Gilchrist (DEF, ~)",1.0,0.7,0.8854,0.7870222222222222,0.7870222222222222,0.0,0.78702,-2,-2,0,2,1.7708,1,0,0,1,0.56472,v
791,Cesare,Casadei,MID,CHE,1,vv,"Casadei (MID, vv)",1.0,0.5,0.809,0.7191111111111111,0.0,0.9438333333333332,0.83147,-2,0,3,2,1.618,0,1,0,1,0.61805,~
211,Nicolas,Jackson,FWD,CHE,67,v,"N.Jackson (FWD, v)",3.4,0.3,2.2158,1.9696,0.0,2.5851000000000006,2.27735,-2,0,3,2,4.4316,1,5,0,6,1.35391,~
191,Benoît,Badiashile,DEF,CHE,18,~,"B.Badiashile (DEF, ~)",2.2,0.3,1.4742,1.3103999999999998,1.3103999999999998,0.0,1.3104,-2,-2,0,2,2.9484,0,0,0,0,0.0,vv
145,Robert,Sánchez,GKP,CHE,59,vv,"Sanchez (GKP, vv)",3.7,0.0,2.2866,2.0325333333333333,2.0325333333333333,0.0,2.03253,-2,-2,0,2,4.5732,0,0,0,0,0.0,vv
195,Ben,Chilwell,DEF,CHE,15,vv,"Chilwell (DEF, vv)",1.7,0.0,1.0506,0.9338666666666666,0.9338666666666666,0.0,0.93387,-2,-2,0,2,2.1012,2,2,0,4,1.90367,^^
613,Lesley,Ugochukwu,MID,CHE,11,vv,"Ugochukwu (MID, vv)",1.1,0.0,0.6798,0.6042666666666666,0.0,0.7930999999999999,0.69868,-2,0,3,2,1.3596,0,0,0,0,0.0,vv
198,Marc,Cucurella Saseta,DEF,CHE,10,vv,"Cucurella (DEF, vv)",1.1,0.0,0.6798,0.6042666666666666,0.6042666666666666,0.0,0.60427,-2,-2,0,2,1.3596,0,0,0,0,0.0,vv
206,Reece,James,DEF,CHE,9,vv,"James (DEF, vv)",1.1,0.0,0.6798,0.6042666666666666,0.6042666666666666,0.0,0.60427,-2,-2,0,2,1.3596,0,0,0,0,0.0,vv
623,Mason,Burstow,FWD,CHE,2,vv,"Burstow (FWD, vv)",1.0,0.0,0.618,0.5493333333333333,0.0,0.7210000000000001,0.63517,-2,0,3,2,1.236,0,0,0,0,0.0,vv
186,Andrey,Nascimento dos Santos,MID,CHE,1,vv,"Andrey (MID, vv)",1.0,0.0,0.618,0.5493333333333333,0.0,0.7210000000000001,0.63517,-2,0,3,2,1.236,0,0,0,0,0.0,vv
667,Roméo,Lavia,MID,CHE,1,vv,"Lavia (MID, vv)",1.0,0.0,0.618,0.5493333333333333,0.0,0.7210000000000001,0.63517,-2,0,3,2,1.236,0,0,0,0,0.0,vv
677,Deivid Washington,de Souza Eugênio,FWD,CHE,1,vv,"Deivid (FWD, vv)",1.0,0.0,0.618,0.5493333333333333,0.0,0.7210000000000001,0.63517,-2,0,3,2,1.236,0,0,0,0,0.0,vv
718,Alex,Matos,MID,CHE,1,vv,"Matos (MID, vv)",1.0,0.0,0.618,0.5493333333333333,0.0,0.7210000000000001,0.63517,-2,0,3,2,1.236,0,0,0,0,0.0,vv
609,Ian,Maatsen,MID,CHE,11,vv,"Maatsen (MID, vv)",0.9,0.0,0.5562,0.4944,0.0,0.6489,0.57165,-2,0,3,2,1.1124,0,0,0,0,0.0,vv
