id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,fplAdv_nxtGWs,fplAdv*xPts,defAdv_nxtGWs,defAdv*xPts,attAdv_nxtGWs,attAdv*xPts,avgAdv*xPts,#OfMatches_nxtGWs,tot_xPts,gw3Pts,gw4Pts,gw5Pts,gw6Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
490,William,Osula,FWD,SHU,3,?,"Osula (FWD, ?)",1.5,1.5,1.5,-10,-6.666666666666667,-6,0.0,-9,-6.0,-6.333333333333334,4,6.0,0,0,0,0,0,0,?
576,Jack,Robinson,DEF,SHU,3,?,"Robinson (DEF, ?)",1.5,1.5,1.5,-10,-6.666666666666667,-6,-4.0,-9,0.0,-5.333333333333334,4,6.0,0,0,0,0,0,0,?
473,George,Baldock,DEF,SHU,2,?,"Baldock (DEF, ?)",2.0,1.0,1.667,-10,-5.9988002399520095,-6,-3.599280143971206,-9,0.0,-4.799040191961607,4,6.668,0,0,0,0,0,0,?
471,Anel,Ahmedhodžić,DEF,SHU,2,?,"Ahmedhodžić (DEF, ?)",1.0,1.0,1.0,-10,-10.0,-6,-6.0,-9,0.0,-8.0,4,4.0,0,0,0,0,0,0,?
592,Yasser,Larouci,DEF,SHU,2,?,"Larouci (DEF, ?)",1.0,1.0,1.0,-10,-10.0,-6,-6.0,-9,0.0,-8.0,4,4.0,0,0,0,0,0,0,?
638,Vini,de Souza Costa,MID,SHU,2,?,"Vini Souza (MID, ?)",1.0,1.0,1.0,-10,-10.0,-6,0.0,-9,-9.0,-9.5,4,4.0,0,0,0,0,0,0,?
655,Andre,Brooks,MID,SHU,2,?,"Brooks (MID, ?)",1.0,1.0,1.0,-10,-10.0,-6,0.0,-9,-9.0,-9.5,4,4.0,0,0,0,0,0,0,?
656,Antwoine,Hackford,FWD,SHU,2,?,"Hackford (FWD, ?)",1.0,1.0,1.0,-10,-10.0,-6,0.0,-9,-9.0,-9.5,4,4.0,0,0,0,0,0,0,?
27,Auston,Trusty,DEF,SHU,0,?,"Trusty (DEF, ?)",0.0,0.0,0.0,-10,-inf,-6,-inf,-9,0.0,-inf,4,0.0,0,0,0,0,0,0,?
472,Jordan,Amissah,GKP,SHU,0,?,"Amissah (GKP, ?)",0.0,0.0,0.0,-10,-inf,-6,-inf,-9,0.0,-inf,4,0.0,0,0,0,0,0,0,?
476,Jayden,Bogle,DEF,SHU,0,?,"Bogle (DEF, ?)",0.0,0.0,0.0,-10,-inf,-6,-inf,-9,0.0,-inf,4,0.0,0,0,0,0,0,0,?
477,Rhian,Brewster,FWD,SHU,0,?,"Brewster (FWD, ?)",0.0,0.0,0.0,-10,-inf,-6,0.0,-9,-inf,-inf,4,0.0,0,0,0,0,0,0,?
478,Ismaila,Coulibaly,MID,SHU,0,?,"Coulibaly (MID, ?)",0.0,0.0,0.0,-10,-inf,-6,0.0,-9,-inf,-inf,4,0.0,0,0,0,0,0,0,?
479,Adam,Davies,GKP,SHU,0,?,"A.Davies (GKP, ?)",0.0,0.0,0.0,-10,-inf,-6,-inf,-9,0.0,-inf,4,0.0,0,0,0,0,0,0,?
481,John,Fleck,MID,SHU,0,?,"Fleck (MID, ?)",0.0,0.0,0.0,-10,-inf,-6,0.0,-9,-inf,-inf,4,0.0,0,0,0,0,0,0,?
483,Daniel,Jebbison,FWD,SHU,0,?,"Jebbison (FWD, ?)",0.0,0.0,0.0,-10,-inf,-6,0.0,-9,-inf,-inf,4,0.0,0,0,0,0,0,0,?
485,Oliver,McBurnie,FWD,SHU,0,?,"McBurnie (FWD, ?)",0.0,0.0,0.0,-10,-inf,-6,0.0,-9,-inf,-inf,4,0.0,0,0,0,0,0,0,?
486,Iliman,Ndiaye,FWD,SHU,0,?,"Ndiaye (FWD, ?)",0.0,0.0,0.0,-10,-inf,-6,0.0,-9,-inf,-inf,4,0.0,0,0,0,0,0,0,?
487,Rhys,Norrington-Davies,DEF,SHU,0,?,"Norrington-Davies (DEF, ?)",0.0,0.0,0.0,-10,-inf,-6,-inf,-9,0.0,-inf,4,0.0,0,0,0,0,0,0,?
587,Anis,Slimane,MID,SHU,0,?,"Slimane (MID, ?)",0.0,0.0,0.0,-10,-inf,-6,0.0,-9,-inf,-inf,4,0.0,0,0,0,0,0,0,?
653,Femi,Seriki,DEF,SHU,0,?,"Seriki (DEF, ?)",0.0,0.0,0.0,-10,-inf,-6,-inf,-9,0.0,-inf,4,0.0,0,0,0,0,0,0,?
654,Louie,Marsh,FWD,SHU,0,?,"Marsh (FWD, ?)",0.0,0.0,0.0,-10,-inf,-6,0.0,-9,-inf,-inf,4,0.0,0,0,0,0,0,0,?
666,Tom,Davies,MID,SHU,0,?,"T.Davies (MID, ?)",0.0,0.0,0.0,-10,-inf,-6,0.0,-9,-inf,-inf,4,0.0,0,0,0,0,0,0,?
511,Cristian,Romero,DEF,TOT,13,?,"Romero (DEF, ?)",6.5,6.5,6.5,8,52.0,8,52.0,6,0.0,52.0,4,26.0,0,0,0,0,0,0,?
504,James,Maddison,MID,TOT,12,?,"Maddison (MID, ?)",6.0,6.0,6.0,8,48.0,8,0.0,6,36.0,42.0,4,24.0,0,0,0,0,0,0,?
520,Guglielmo,Vicario,GKP,TOT,12,?,"Vicario (GKP, ?)",6.0,6.0,6.0,8,48.0,8,48.0,6,0.0,48.0,4,24.0,0,0,0,0,0,0,?
513,Pape Matar,Sarr,MID,TOT,11,?,"Sarr (MID, ?)",5.5,5.5,5.5,8,44.0,8,0.0,6,33.0,38.5,4,22.0,0,0,0,0,0,0,?
497,Emerson,Leite de Souza Junior,DEF,TOT,9,?,"E.Royal (DEF, ?)",4.5,4.5,4.5,8,36.0,8,36.0,6,0.0,36.0,4,18.0,0,0,0,0,0,0,?
639,Micky,van de Ven,DEF,TOT,8,?,"Van de Ven (DEF, ?)",4.0,4.0,4.0,8,32.0,8,32.0,6,0.0,32.0,4,16.0,0,0,0,0,0,0,?
506,Pedro,Porro,DEF,TOT,6,?,"Pedro Porro (DEF, ?)",6.0,3.0,5.0,8,40.0,8,40.0,6,0.0,40.0,4,20.0,0,0,0,0,0,0,?
519,Destiny,Udogie,DEF,TOT,6,?,"Udogie (DEF, ?)",3.0,3.0,3.0,8,24.0,8,24.0,6,0.0,24.0,4,12.0,0,0,0,0,0,0,?
493,Yves,Bissouma,MID,TOT,5,?,"Bissouma (MID, ?)",2.5,2.5,2.5,8,20.0,8,0.0,6,15.0,17.5,4,10.0,0,0,0,0,0,0,?
501,Dejan,Kulusevski,MID,TOT,5,?,"Kulusevski (MID, ?)",2.5,2.5,2.5,8,20.0,8,0.0,6,15.0,17.5,4,10.0,0,0,0,0,0,0,?
509,Richarlison,de Andrade,MID,TOT,5,?,"Richarlison (MID, ?)",2.5,2.5,2.5,8,20.0,8,0.0,6,15.0,17.5,4,10.0,0,0,0,0,0,0,?
516,Son,Heung-min,MID,TOT,5,?,"Son (MID, ?)",2.5,2.5,2.5,8,20.0,8,0.0,6,15.0,17.5,4,10.0,0,0,0,0,0,0,?
495,Ben,Davies,DEF,TOT,4,?,"Davies (DEF, ?)",4.0,2.0,3.333,8,26.664,8,26.664,6,0.0,26.664,4,13.332,0,0,0,0,0,0,?
507,Ivan,Perišić,DEF,TOT,2,?,"Perišić (DEF, ?)",1.0,1.0,1.0,8,8.0,8,8.0,6,0.0,8.0,4,4.0,0,0,0,0,0,0,?
499,Pierre-Emile,Højbjerg,MID,TOT,1,?,"Højbjerg (MID, ?)",1.0,0.5,0.833,8,6.664,8,0.0,6,4.997999999999999,5.8309999999999995,4,3.332,0,0,0,0,0,0,?
515,Oliver,Skipp,MID,TOT,1,?,"Skipp (MID, ?)",1.0,0.5,0.833,8,6.664,8,0.0,6,4.997999999999999,5.8309999999999995,4,3.332,0,0,0,0,0,0,?
583,Manor,Solomon,MID,TOT,1,?,"Solomon (MID, ?)",1.0,0.5,0.833,8,6.664,8,0.0,6,4.997999999999999,5.8309999999999995,4,3.332,0,0,0,0,0,0,?
491,Brandon,Austin,GKP,TOT,0,?,"Austin (GKP, ?)",0.0,0.0,0.0,8,0.0,8,0.0,6,0.0,0.0,4,0.0,0,0,0,0,0,0,?
492,Rodrigo,Bentancur,MID,TOT,0,?,"Bentancur (MID, ?)",0.0,0.0,0.0,8,0.0,8,0.0,6,0.0,0.0,4,0.0,0,0,0,0,0,0,?
494,Bryan,Gil Salvatierra,MID,TOT,0,?,"Bryan (MID, ?)",0.0,0.0,0.0,8,0.0,8,0.0,6,0.0,0.0,4,0.0,0,0,0,0,0,0,?
496,Eric,Dier,DEF,TOT,0,?,"Dier (DEF, ?)",0.0,0.0,0.0,8,0.0,8,0.0,6,0.0,0.0,4,0.0,0,0,0,0,0,0,?
498,Fraser,Forster,GKP,TOT,0,?,"Forster (GKP, ?)",0.0,0.0,0.0,8,0.0,8,0.0,6,0.0,0.0,4,0.0,0,0,0,0,0,0,?
500,Harry,Kane,FWD,TOT,0,?,"Kane (FWD, ?)",0.0,0.0,0.0,8,0.0,8,0.0,6,0.0,0.0,4,0.0,0,0,0,0,0,0,?
502,Hugo,Lloris,GKP,TOT,0,?,"Lloris (GKP, ?)",0.0,0.0,0.0,8,0.0,8,0.0,6,0.0,0.0,4,0.0,0,0,0,0,0,0,?
503,Giovani,Lo Celso,MID,TOT,0,?,"Lo Celso (MID, ?)",0.0,0.0,0.0,8,0.0,8,0.0,6,0.0,0.0,4,0.0,0,0,0,0,0,0,?
505,Tanguy,Ndombélé Alvaro,MID,TOT,0,?,"Ndombele (MID, ?)",0.0,0.0,0.0,8,0.0,8,0.0,6,0.0,0.0,4,0.0,0,0,0,0,0,0,?
508,Sergio,Reguilón,DEF,TOT,0,?,"Reguilón (DEF, ?)",0.0,0.0,0.0,8,0.0,8,0.0,6,0.0,0.0,4,0.0,0,0,0,0,0,0,?
510,Joe,Rodon,DEF,TOT,0,?,"Rodon (DEF, ?)",0.0,0.0,0.0,8,0.0,8,0.0,6,0.0,0.0,4,0.0,0,0,0,0,0,0,?
512,Davinson,Sánchez,DEF,TOT,0,?,"Sánchez (DEF, ?)",0.0,0.0,0.0,8,0.0,8,0.0,6,0.0,0.0,4,0.0,0,0,0,0,0,0,?
514,Ryan,Sessegnon,DEF,TOT,0,?,"Sessegnon (DEF, ?)",0.0,0.0,0.0,8,0.0,8,0.0,6,0.0,0.0,4,0.0,0,0,0,0,0,0,?
517,Djed,Spence,DEF,TOT,0,?,"Spence (DEF, ?)",0.0,0.0,0.0,8,0.0,8,0.0,6,0.0,0.0,4,0.0,0,0,0,0,0,0,?
518,Japhet,Tanganga,DEF,TOT,0,?,"Tanganga (DEF, ?)",0.0,0.0,0.0,8,0.0,8,0.0,6,0.0,0.0,4,0.0,0,0,0,0,0,0,?
521,Alfie,Whiteman,GKP,TOT,0,?,"Whiteman (GKP, ?)",0.0,0.0,0.0,8,0.0,8,0.0,6,0.0,0.0,4,0.0,0,0,0,0,0,0,?
640,Dane,Scarlett,FWD,TOT,0,?,"Scarlett (FWD, ?)",0.0,0.0,0.0,8,0.0,8,0.0,6,0.0,0.0,4,0.0,0,0,0,0,0,0,?
641,Alejo,Véliz,FWD,TOT,0,?,"Veliz (FWD, ?)",0.0,0.0,0.0,8,0.0,8,0.0,6,0.0,0.0,4,0.0,0,0,0,0,0,0,?
664,James,Ward-Prowse,MID,WHU,9,?,"Ward-Prowse (MID, ?)",9.0,9.0,9.0,1,9.0,-3,0.0,4,36.0,22.5,4,36.0,0,0,0,0,0,0,?
524,Alphonse,Areola,GKP,WHU,13,?,"Areola (GKP, ?)",6.5,6.5,6.5,1,6.5,-3,-0.46153846153846156,4,0.0,3.019230769230769,4,26.0,0,0,0,0,0,0,?
526,Jarrod,Bowen,MID,WHU,11,?,"Bowen (MID, ?)",5.5,5.5,5.5,1,5.5,-3,0.0,4,22.0,13.75,4,22.0,0,0,0,0,0,0,?
523,Michail,Antonio,FWD,WHU,10,?,"Antonio (FWD, ?)",5.0,5.0,5.0,1,5.0,-3,0.0,4,20.0,12.5,4,20.0,0,0,0,0,0,0,?
542,Tomáš,Souček,MID,WHU,9,?,"Souček (MID, ?)",4.5,4.5,4.5,1,4.5,-3,0.0,4,18.0,11.25,4,18.0,0,0,0,0,0,0,?
522,Nayef,Aguerd,DEF,WHU,7,?,"N.Aguerd (DEF, ?)",3.5,3.5,3.5,1,3.5,-3,-0.8571428571428571,4,0.0,1.3214285714285714,4,14.0,0,0,0,0,0,0,?
539,Lucas,Tolentino Coelho de Lima,MID,WHU,7,?,"L.Paquetá (MID, ?)",3.5,3.5,3.5,1,3.5,-3,0.0,4,14.0,8.75,4,14.0,0,0,0,0,0,0,?
532,Emerson,Palmieri dos Santos,DEF,WHU,5,?,"Emerson (DEF, ?)",2.5,2.5,2.5,1,2.5,-3,-1.2,4,0.0,0.65,4,10.0,0,0,0,0,0,0,?
525,Saïd,Benrahma,MID,WHU,4,?,"Benrahma (MID, ?)",2.0,2.0,2.0,1,2.0,-3,0.0,4,8.0,5.0,4,8.0,0,0,0,0,0,0,?
528,Vladimír,Coufal,DEF,WHU,4,?,"Coufal (DEF, ?)",2.0,2.0,2.0,1,2.0,-3,-1.5,4,0.0,0.25,4,8.0,0,0,0,0,0,0,?
544,Kurt,Zouma,DEF,WHU,4,?,"Zouma (DEF, ?)",2.0,2.0,2.0,1,2.0,-3,-1.5,4,0.0,0.25,4,8.0,0,0,0,0,0,0,?
534,Pablo,Fornals Malla,MID,WHU,3,?,"P.Fornals (MID, ?)",1.5,1.5,1.5,1,1.5,-3,0.0,4,6.0,3.75,4,6.0,0,0,0,0,0,0,?
527,Maxwel,Cornet,MID,WHU,1,?,"Cornet (MID, ?)",1.0,0.5,0.833,1,0.833,-3,0.0,4,3.332,2.0825,4,3.332,0,0,0,0,0,0,?
535,Danny,Ings,FWD,WHU,1,?,"Ings (FWD, ?)",1.0,0.5,0.833,1,0.833,-3,0.0,4,3.332,2.0825,4,3.332,0,0,0,0,0,0,?
537,Thilo,Kehrer,DEF,WHU,1,?,"Kehrer (DEF, ?)",1.0,0.5,0.833,1,0.833,-3,-3.6014405762304924,4,0.0,-1.3842202881152463,4,3.332,0,0,0,0,0,0,?
577,Angelo,Ogbonna,DEF,WHU,1,?,"Ogbonna (DEF, ?)",1.0,0.5,0.833,1,0.833,-3,-3.6014405762304924,4,0.0,-1.3842202881152463,4,3.332,0,0,0,0,0,0,?
642,Edson,Álvarez Velázquez,MID,WHU,1,?,"Álvarez (MID, ?)",1.0,0.5,0.833,1,0.833,-3,0.0,4,3.332,2.0825,4,3.332,0,0,0,0,0,0,?
529,Conor,Coventry,MID,WHU,0,?,"Coventry (MID, ?)",0.0,0.0,0.0,1,0.0,-3,0.0,4,0.0,0.0,4,0.0,0,0,0,0,0,0,?
530,Aaron,Cresswell,DEF,WHU,0,?,"Cresswell (DEF, ?)",0.0,0.0,0.0,1,0.0,-3,-inf,4,0.0,-inf,4,0.0,0,0,0,0,0,0,?
531,Flynn,Downes,MID,WHU,0,?,"Downes (MID, ?)",0.0,0.0,0.0,1,0.0,-3,0.0,4,0.0,0.0,4,0.0,0,0,0,0,0,0,?
533,Lukasz,Fabianski,GKP,WHU,0,?,"Fabianski (GKP, ?)",0.0,0.0,0.0,1,0.0,-3,-inf,4,0.0,-inf,4,0.0,0,0,0,0,0,0,?
536,Ben,Johnson,DEF,WHU,0,?,"Johnson (DEF, ?)",0.0,0.0,0.0,1,0.0,-3,-inf,4,0.0,-inf,4,0.0,0,0,0,0,0,0,?
538,Divin,Mubama,FWD,WHU,0,?,"Mubama (FWD, ?)",0.0,0.0,0.0,1,0.0,-3,0.0,4,0.0,0.0,4,0.0,0,0,0,0,0,0,?
541,Gianluca,Scamacca,FWD,WHU,0,?,"Scamacca (FWD, ?)",0.0,0.0,0.0,1,0.0,-3,0.0,4,0.0,0.0,4,0.0,0,0,0,0,0,0,?
543,Nikola,Vlašić,MID,WHU,0,?,"Vlašić (MID, ?)",0.0,0.0,0.0,1,0.0,-3,0.0,4,0.0,0.0,4,0.0,0,0,0,0,0,0,?
647,Joseph,Anang,GKP,WHU,0,?,"Anang (GKP, ?)",0.0,0.0,0.0,1,0.0,-3,-inf,4,0.0,-inf,4,0.0,0,0,0,0,0,0,?
676,Konstantinos,Mavropanos,DEF,WHU,0,?,"Mavropanos (DEF, ?)",0.0,0.0,0.0,1,0.0,-3,-inf,4,0.0,-inf,4,0.0,0,0,0,0,0,0,?
570,Pablo,Sarabia,MID,WOL,7,?,"Sarabia (MID, ?)",3.5,3.5,3.5,-5,-1.4285714285714286,-5,0.0,-6,-1.7142857142857142,-1.5714285714285714,4,14.0,0,0,0,0,0,0,?
557,Hwang,Hee-chan,MID,WOL,6,?,"Hee Chan (MID, ?)",3.0,3.0,3.0,-5,-1.6666666666666667,-5,0.0,-6,-2.0,-1.8333333333333335,4,12.0,0,0,0,0,0,0,?
590,Matheus,Santos Carneiro Da Cunha,FWD,WOL,4,?,"Cunha (FWD, ?)",2.0,2.0,2.0,-5,-2.5,-5,0.0,-6,-3.0,-2.75,4,8.0,0,0,0,0,0,0,?
559,João Victor,Gomes da Silva,MID,WOL,3,?,"João Gomes (MID, ?)",1.5,1.5,1.5,-5,-3.3333333333333335,-5,0.0,-6,-4.0,-3.666666666666667,4,6.0,0,0,0,0,0,0,?
565,Mario,Lemina,MID,WOL,3,?,"Lemina (MID, ?)",1.5,1.5,1.5,-5,-3.3333333333333335,-5,0.0,-6,-4.0,-3.666666666666667,4,6.0,0,0,0,0,0,0,?
567,Pedro,Lomba Neto,MID,WOL,3,?,"Neto (MID, ?)",1.5,1.5,1.5,-5,-3.3333333333333335,-5,0.0,-6,-4.0,-3.666666666666667,4,6.0,0,0,0,0,0,0,?
569,José,Malheiro de Sá,GKP,WOL,3,?,"José Sá (GKP, ?)",1.5,1.5,1.5,-5,-3.3333333333333335,-5,-3.3333333333333335,-6,0.0,-3.3333333333333335,4,6.0,0,0,0,0,0,0,?
548,Hugo,Bueno López,DEF,WOL,2,?,"Bueno (DEF, ?)",1.0,1.0,1.0,-5,-5.0,-5,-5.0,-6,0.0,-5.0,4,4.0,0,0,0,0,0,0,?
552,Fábio,Silva,FWD,WOL,2,?,"Fábio Silva (FWD, ?)",1.0,1.0,1.0,-5,-5.0,-5,0.0,-6,-6.0,-5.5,4,4.0,0,0,0,0,0,0,?
572,Nélson,Cabral Semedo,DEF,WOL,2,?,"N.Semedo (DEF, ?)",1.0,1.0,1.0,-5,-5.0,-5,-5.0,-6,0.0,-5.0,4,4.0,0,0,0,0,0,0,?
562,Sasa,Kalajdzic,FWD,WOL,1,?,"Kalajdžić (FWD, ?)",1.0,0.5,0.833,-5,-6.002400960384154,-5,0.0,-6,-7.202881152460985,-6.60264105642257,4,3.332,0,0,0,0,0,0,?
573,Toti António,Gomes,DEF,WOL,1,?,"Toti (DEF, ?)",1.0,0.5,0.833,-5,-6.002400960384154,-5,-6.002400960384154,-6,0.0,-6.002400960384154,4,3.332,0,0,0,0,0,0,?
545,Rayan,Aït-Nouri,DEF,WOL,1,?,"Aït-Nouri (DEF, ?)",0.5,0.5,0.5,-5,-10.0,-5,-10.0,-6,0.0,-10.0,4,2.0,0,0,0,0,0,0,?
551,Craig,Dawson,DEF,WOL,1,?,"Dawson (DEF, ?)",0.5,0.5,0.5,-5,-10.0,-5,-10.0,-6,0.0,-10.0,4,2.0,0,0,0,0,0,0,?
563,Max,Kilman,DEF,WOL,1,?,"Kilman (DEF, ?)",0.5,0.5,0.5,-5,-10.0,-5,-10.0,-6,0.0,-10.0,4,2.0,0,0,0,0,0,0,?
566,Matheus Luiz,Nunes,MID,WOL,1,?,"Matheus N. (MID, ?)",0.5,0.5,0.5,-5,-10.0,-5,0.0,-6,-12.0,-11.0,4,2.0,0,0,0,0,0,0,?
546,Daniel,Bentley,GKP,WOL,0,?,"Bentley (GKP, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-6,0.0,-inf,4,0.0,0,0,0,0,0,0,?
547,Bendegúz,Bolla,DEF,WOL,0,?,"Bolla (DEF, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-6,0.0,-inf,4,0.0,0,0,0,0,0,0,?
549,Francisco Jorge,Tomás Oliveira,MID,WOL,0,?,"Chiquinho (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-6,-inf,-inf,4,0.0,0,0,0,0,0,0,?
550,Luke,Cundle,MID,WOL,0,?,"Cundle (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-6,-inf,-inf,4,0.0,0,0,0,0,0,0,?
554,Gonçalo Manuel,Ganchinho Guedes,MID,WOL,0,?,"Guedes (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-6,-inf,-inf,4,0.0,0,0,0,0,0,0,?
555,Joe,Hodge,MID,WOL,0,?,"Hodge (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-6,-inf,-inf,4,0.0,0,0,0,0,0,0,?
556,Ki-Jana,Hoever,DEF,WOL,0,?,"Hoever (DEF, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-6,0.0,-inf,4,0.0,0,0,0,0,0,0,?
560,Jonathan,Castro Otto,DEF,WOL,0,?,"J.Otto (DEF, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-6,0.0,-inf,4,0.0,0,0,0,0,0,0,?
561,Bruno,Cavaco Jordão,MID,WOL,0,?,"Jordão (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-6,-inf,-inf,4,0.0,0,0,0,0,0,0,?
564,Tom,King,GKP,WOL,0,?,"King (GKP, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-6,0.0,-inf,4,0.0,0,0,0,0,0,0,?
568,Daniel,Castelo Podence,MID,WOL,0,?,"Podence (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-6,-inf,-inf,4,0.0,0,0,0,0,0,0,?
571,Matija,Šarkić,GKP,WOL,0,?,"Šarkić (GKP, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-6,0.0,-inf,4,0.0,0,0,0,0,0,0,?
574,Boubacar,Traoré,MID,WOL,0,?,"Boubacar Traore (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-6,-inf,-inf,4,0.0,0,0,0,0,0,0,?
598,Matt,Doherty,DEF,WOL,0,?,"Doherty (DEF, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-6,0.0,-inf,4,0.0,0,0,0,0,0,0,?
